date,home,away,home_score,away_score,neutral,tournament,city,country
2024-01-06,Congo DR,Angola,0.0,0.0,True,Friendly,Dubai,United Arab Emirates
2024-01-06,Iraq,Korea Republic,0.0,1.0,True,Friendly,Abu Dhabi,United Arab Emirates
2024-01-06,Bahrain,Australia,0.0,2.0,True,Friendly,Abu Dhabi,United Arab Emirates
2024-01-06,Côte d'Ivoire,Sierra Leone,5.0,1.0,False,Friendly,San-Pédro,Ivory Coast
2024-01-06,Tunisia,Mauritania,0.0,0.0,False,Friendly,Radès,Tunisia
2024-01-07,Uzbekistan,Palestine,1.0,0.0,True,Friendly,Doha,Qatar
2024-01-07,Egypt,Tanzania,2.0,0.0,False,Friendly,Cairo,Egypt
2024-01-08,Senegal,Niger,1.0,0.0,False,Friendly,Dakar,Senegal
2024-01-08,Ghana,Namibia,0.0,0.0,False,Friendly,Kumasi,Ghana
2024-01-09,Japan,Jordan,6.0,1.0,True,Friendly,Doha,Qatar
2024-01-09,Saudi Arabia,Palestine,0.0,0.0,True,Friendly,Al Wakrah,Qatar
2024-01-09,Burundi,Algeria,0.0,4.0,True,Friendly,Lomé,Togo
2024-01-09,Indonesia,Iran,0.0,5.0,True,Friendly,Al Rayyan,Qatar
2024-01-10,South Africa,Lesotho,0.0,0.0,False,Friendly,Pretoria,South Africa
2024-01-10,Congo DR,Burkina Faso,1.0,2.0,True,Friendly,Abu Dhabi,United Arab Emirates
2024-01-10,Saudi Arabia,Hong Kong,2.0,0.0,True,Friendly,Al Wakrah,Qatar
2024-01-10,Tunisia,Cabo Verde,2.0,0.0,False,Friendly,Radès,Tunisia
2024-01-11,Morocco,Sierra Leone,3.0,1.0,True,Friendly,San-Pédro,Ivory Coast
2024-01-12,Qatar,Lebanon,3.0,0.0,False,AFC Asian Cup,Lusail,Qatar
2024-01-12,Sweden,Estonia,2.0,1.0,True,Friendly,Paphos,Cyprus
2024-01-13,Australia,India,2.0,0.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-13,Uzbekistan,Syria,0.0,0.0,True,AFC Asian Cup,Doha,Qatar
2024-01-13,Côte d'Ivoire,Guinea-Bissau,2.0,0.0,False,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-14,Iran,Palestine,4.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-14,Japan,Vietnam,4.0,2.0,True,AFC Asian Cup,Doha,Qatar
2024-01-14,Egypt,Mozambique,2.0,2.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-14,Ghana,Cabo Verde,1.0,2.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-15,Indonesia,Iraq,1.0,3.0,True,AFC Asian Cup,Doha,Qatar
2024-01-15,Korea Republic,Bahrain,3.0,1.0,True,AFC Asian Cup,Doha,Qatar
2024-01-15,Malaysia,Jordan,0.0,4.0,True,AFC Asian Cup,Al Wakrah,Qatar
2024-01-15,Senegal,Gambia,3.0,0.0,True,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-15,Algeria,Angola,1.0,1.0,True,African Cup of Nations,Bouaké,Ivory Coast
2024-01-16,Saudi Arabia,Oman,2.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-16,Tunisia,Namibia,0.0,1.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-16,Mali,South Africa,2.0,0.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-17,Qatar,Tajikistan,1.0,0.0,False,AFC Asian Cup,Al Khor,Qatar
2024-01-17,Morocco,Tanzania,3.0,0.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-17,Congo DR,Zambia,1.0,1.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-18,Syria,Australia,0.0,1.0,True,AFC Asian Cup,Doha,Qatar
2024-01-18,India,Uzbekistan,0.0,3.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-18,Côte d'Ivoire,Nigeria,0.0,1.0,False,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-18,Egypt,Ghana,2.0,2.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-19,Hong Kong,Iran,0.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-19,Iraq,Japan,2.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-19,Cabo Verde,Mozambique,3.0,0.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-19,Senegal,Cameroon,3.0,1.0,True,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-20,Jordan,Korea Republic,2.0,2.0,True,AFC Asian Cup,Doha,Qatar
2024-01-20,Algeria,Burkina Faso,2.0,2.0,True,African Cup of Nations,Bouaké,Ivory Coast
2024-01-20,Tunisia,Mali,1.0,1.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-20,United States,Slovenia,0.0,1.0,False,Friendly,San Antonio,United States
2024-01-21,Kyrgyzstan,Saudi Arabia,0.0,2.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-21,South Africa,Namibia,4.0,0.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-21,Morocco,Congo DR,1.0,1.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-22,Qatar,China PR,1.0,0.0,False,AFC Asian Cup,Al Rayyan,Qatar
2024-01-22,Côte d'Ivoire,Equatorial Guinea,0.0,4.0,False,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-22,Cabo Verde,Egypt,2.0,2.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-22,Mozambique,Ghana,2.0,2.0,True,African Cup of Nations,Ebimpé,Ivory Coast
2024-01-23,Australia,Uzbekistan,1.0,1.0,True,AFC Asian Cup,Al Wakrah,Qatar
2024-01-23,Iran,United Arab Emirates,2.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-23,Guinea,Senegal,0.0,2.0,True,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-23,Mauritania,Algeria,1.0,0.0,True,African Cup of Nations,Bouaké,Ivory Coast
2024-01-24,Iraq,Vietnam,3.0,2.0,True,AFC Asian Cup,Doha,Qatar
2024-01-24,Japan,Indonesia,3.0,1.0,True,AFC Asian Cup,Doha,Qatar
2024-01-24,South Africa,Tunisia,0.0,0.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-24,Tanzania,Congo DR,0.0,0.0,True,African Cup of Nations,Korhogo,Ivory Coast
2024-01-24,Zambia,Morocco,0.0,1.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-25,Jordan,Bahrain,0.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-25,Korea Republic,Malaysia,3.0,3.0,True,AFC Asian Cup,Al Wakrah,Qatar
2024-01-25,Saudi Arabia,Thailand,0.0,0.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-28,Australia,Indonesia,4.0,0.0,True,AFC Asian Cup,Doha,Qatar
2024-01-28,Egypt,Congo DR,1.0,1.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-29,Iraq,Jordan,2.0,3.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-29,Qatar,Palestine,2.0,1.0,False,AFC Asian Cup,Al Khor,Qatar
2024-01-29,Cabo Verde,Mauritania,1.0,0.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-01-29,Côte d'Ivoire,Senegal,1.0,1.0,False,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-01-30,Saudi Arabia,Korea Republic,1.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-01-30,Uzbekistan,Thailand,2.0,1.0,True,AFC Asian Cup,Al Wakrah,Qatar
2024-01-30,Morocco,South Africa,0.0,2.0,True,African Cup of Nations,San-Pédro,Ivory Coast
2024-01-31,Bahrain,Japan,1.0,3.0,True,AFC Asian Cup,Doha,Qatar
2024-01-31,Iran,Syria,1.0,1.0,True,AFC Asian Cup,Doha,Qatar
2024-02-02,Australia,Korea Republic,1.0,2.0,True,AFC Asian Cup,Al Wakrah,Qatar
2024-02-02,Tajikistan,Jordan,0.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-02-02,Congo DR,Guinea,3.0,1.0,True,African Cup of Nations,Ebimpé,Ivory Coast
2024-02-03,Iran,Japan,2.0,1.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-02-03,Qatar,Uzbekistan,1.0,1.0,False,AFC Asian Cup,Al Khor,Qatar
2024-02-03,Cabo Verde,South Africa,0.0,0.0,True,African Cup of Nations,Yamoussoukro,Ivory Coast
2024-02-03,Côte d'Ivoire,Mali,2.0,1.0,False,African Cup of Nations,Bouaké,Ivory Coast
2024-02-06,Jordan,Korea Republic,2.0,0.0,True,AFC Asian Cup,Al Rayyan,Qatar
2024-02-07,Qatar,Iran,3.0,2.0,False,AFC Asian Cup,Doha,Qatar
2024-02-07,Côte d'Ivoire,Congo DR,1.0,0.0,False,African Cup of Nations,Ebimpé,Ivory Coast
2024-02-07,Nigeria,South Africa,1.0,1.0,True,African Cup of Nations,Bouaké,Ivory Coast
2024-02-10,Qatar,Jordan,3.0,1.0,False,AFC Asian Cup,Lusail,Qatar
2024-02-10,South Africa,Congo DR,0.0,0.0,True,African Cup of Nations,Abidjan,Ivory Coast
2024-02-11,Côte d'Ivoire,Nigeria,2.0,1.0,False,African Cup of Nations,Ebimpé,Ivory Coast
2024-03-21,South Africa,Andorra,1.0,1.0,True,FIFA Series,Annaba,Algeria
2024-03-21,Cabo Verde,Guyana,1.0,0.0,True,FIFA Series,Jeddah,Saudi Arabia
2024-03-21,Panama,Mexico,0.0,3.0,True,CONCACAF Nations League,Arlington,United States
2024-03-21,United States,Jamaica,3.0,1.0,False,CONCACAF Nations League,Arlington,United States
2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0,False,UEFA Euro qualification,Zenica,Bosnia and Herzegovina
2024-03-21,Qatar,Kuwait,3.0,0.0,False,FIFA World Cup qualification,Doha,Qatar
2024-03-21,Japan,North Korea,1.0,0.0,False,FIFA World Cup qualification,Tokyo,Japan
2024-03-21,Korea Republic,Thailand,1.0,1.0,False,FIFA World Cup qualification,Seoul,South Korea
2024-03-21,Iran,Turkmenistan,5.0,0.0,False,FIFA World Cup qualification,Tehran,Iran
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,False,FIFA World Cup qualification,Hong Kong,Hong Kong
2024-03-21,Iraq,Philippines,1.0,0.0,False,FIFA World Cup qualification,Basra,Iraq
2024-03-21,Pakistan,Jordan,0.0,3.0,False,FIFA World Cup qualification,Islamabad,Pakistan
2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2024-03-21,Australia,Lebanon,2.0,0.0,False,FIFA World Cup qualification,Sydney,Australia
2024-03-21,Ecuador,Guatemala,2.0,0.0,True,Friendly,Harrison,United States
2024-03-21,Portugal,Sweden,5.0,2.0,False,Friendly,Guimarães,Portugal
2024-03-22,Algeria,Bolivia,3.0,2.0,False,FIFA Series,Algiers,Algeria
2024-03-22,Egypt,New Zealand,1.0,0.0,False,FIFA Series,Cairo,Egypt
2024-03-22,Argentina,El Salvador,3.0,0.0,True,Friendly,Philadelphia,United States
2024-03-22,Hungary,Türkiye,1.0,0.0,False,Friendly,Budapest,Hungary
2024-03-22,Morocco,Angola,1.0,0.0,False,Friendly,Agadir,Morocco
2024-03-22,Netherlands,Scotland,4.0,0.0,False,Friendly,Amsterdam,Netherlands
2024-03-22,Nigeria,Ghana,2.0,1.0,True,Friendly,Marrakech,Morocco
2024-03-22,Norway,Czechia,1.0,2.0,False,Friendly,Oslo,Norway
2024-03-22,Senegal,Gabon,3.0,0.0,True,Friendly,Amiens,France
2024-03-22,Spain,Colombia,0.0,1.0,True,Friendly,London,England
2024-03-23,Tunisia,Croatia,0.0,0.0,True,FIFA Series,Cairo,Egypt
2024-03-23,Canada,Trinidad and Tobago,2.0,0.0,True,Copa América qualification,Frisco,United States
2024-03-23,Denmark,Switzerland,0.0,0.0,False,Friendly,Copenhagen,Denmark
2024-03-23,England,Brazil,0.0,1.0,False,Friendly,London,England
2024-03-23,France,Germany,0.0,2.0,False,Friendly,Lyon,France
2024-03-23,Côte d'Ivoire,Benin,2.0,2.0,True,Friendly,Amiens,France
2024-03-23,Ireland,Belgium,0.0,0.0,False,Friendly,Dublin,Republic of Ireland
2024-03-23,Slovakia,Austria,0.0,2.0,False,Friendly,Bratislava,Slovakia
2024-03-24,Jamaica,Panama,1.0,0.0,True,CONCACAF Nations League,Arlington,United States
2024-03-24,United States,Mexico,2.0,0.0,False,CONCACAF Nations League,Arlington,United States
2024-03-24,Ecuador,Italy,0.0,2.0,True,Friendly,Harrison,United States
2024-03-25,Cabo Verde,Equatorial Guinea,1.0,0.0,True,FIFA Series,Jeddah,Saudi Arabia
2024-03-25,Sweden,Albania,1.0,0.0,False,Friendly,Stockholm,Sweden
2024-03-26,Algeria,South Africa,3.0,3.0,False,FIFA Series,Algiers,Algeria
2024-03-26,Egypt,Croatia,2.0,4.0,False,FIFA Series,Cairo,Egypt
2024-03-26,New Zealand,Tunisia,0.0,0.0,True,FIFA Series,Cairo,Egypt
2024-03-26,Kuwait,Qatar,1.0,2.0,False,FIFA World Cup qualification,Al Farwaniyah,Kuwait
2024-03-26,Thailand,Korea Republic,0.0,3.0,False,FIFA World Cup qualification,Bangkok,Thailand
2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,False,FIFA World Cup qualification,Tashkent,Uzbekistan
2024-03-26,Turkmenistan,Iran,0.0,1.0,False,FIFA World Cup qualification,Ashgabat,Turkmenistan
2024-03-26,Philippines,Iraq,0.0,5.0,False,FIFA World Cup qualification,Manila,Philippines
2024-03-26,Tajikistan,Saudi Arabia,1.0,1.0,False,FIFA World Cup qualification,Dushanbe,Tajikistan
2024-03-26,Jordan,Pakistan,7.0,0.0,False,FIFA World Cup qualification,Amman,Jordan
2024-03-26,Australia,Lebanon,5.0,0.0,False,FIFA World Cup qualification,Canberra,Australia
2024-03-26,Argentina,Costa Rica,3.0,1.0,True,Friendly,Los Angeles,United States
2024-03-26,Austria,Türkiye,6.0,1.0,False,Friendly,Vienna,Austria
2024-03-26,Colombia,Romania,3.0,2.0,True,Friendly,Madrid,Spain
2024-03-26,Czechia,Armenia,2.0,1.0,False,Friendly,Prague,Czech Republic
2024-03-26,England,Belgium,2.0,2.0,False,Friendly,London,England
2024-03-26,France,Chile,3.0,2.0,False,Friendly,Marseille,France
2024-03-26,Germany,Netherlands,2.0,1.0,False,Friendly,Frankfurt,Germany
2024-03-26,Côte d'Ivoire,Uruguay,2.0,1.0,True,Friendly,Lens,France
2024-03-26,Morocco,Mauritania,0.0,0.0,False,Friendly,Agadir,Morocco
2024-03-26,Norway,Slovakia,1.0,1.0,False,Friendly,Oslo,Norway
2024-03-26,Ireland,Switzerland,0.0,1.0,False,Friendly,Dublin,Republic of Ireland
2024-03-26,Scotland,Northern Ireland,0.0,1.0,False,Friendly,Glasgow,Scotland
2024-03-26,Senegal,Benin,1.0,0.0,True,Friendly,Amiens,France
2024-03-26,Slovenia,Portugal,2.0,0.0,False,Friendly,Ljubljana,Slovenia
2024-03-26,Spain,Brazil,3.0,3.0,False,Friendly,Madrid,Spain
2024-05-21,Galicia,Panama,0.0,2.0,False,Friendly,Vigo,Spain
2024-05-21,Basque Country,Uruguay,1.0,1.0,False,Friendly,Bilbao,Spain
2024-05-31,Bolivia,Mexico,0.0,1.0,True,Friendly,Chicago,United States
2024-05-31,Costa Rica,Uruguay,0.0,0.0,False,Friendly,San José,Costa Rica
2024-06-03,Croatia,North Macedonia,3.0,0.0,False,Friendly,Rijeka,Croatia
2024-06-03,England,Bosnia and Herzegovina,3.0,0.0,False,Friendly,Newcastle,England
2024-06-03,Germany,Ukraine,0.0,0.0,False,Friendly,Nuremberg,Germany
2024-06-03,Gibraltar,Scotland,0.0,2.0,True,Friendly,Faro-Loulé,Portugal
2024-06-04,Austria,Serbia,2.0,1.0,False,Friendly,Vienna,Austria
2024-06-04,Italy,Türkiye,0.0,0.0,False,Friendly,Bologna,Italy
2024-06-04,Portugal,Finland,4.0,2.0,False,Friendly,Lisbon,Portugal
2024-06-04,Switzerland,Estonia,4.0,0.0,False,Friendly,Lucerne,Switzerland
2024-06-05,Belgium,Montenegro,2.0,0.0,False,Friendly,Brussels,Belgium
2024-06-05,Denmark,Sweden,2.0,1.0,False,Friendly,Copenhagen,Denmark
2024-06-05,France,Luxembourg,3.0,0.0,False,Friendly,Metz,France
2024-06-05,Mexico,Uruguay,0.0,4.0,True,Friendly,Denver,United States
2024-06-05,Norway,Kosovo,3.0,0.0,False,Friendly,Oslo,Norway
2024-06-05,Spain,Andorra,5.0,0.0,False,Friendly,Badajoz,Spain
2024-06-05,Tunisia,Equatorial Guinea,1.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2024-06-05,Curaçao,Barbados,4.0,1.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2024-06-06,Netherlands,Canada,4.0,0.0,False,Friendly,Rotterdam,Netherlands
2024-06-06,Egypt,Burkina Faso,2.0,1.0,False,FIFA World Cup qualification,Cairo,Egypt
2024-06-06,Senegal,Congo DR,1.0,1.0,False,FIFA World Cup qualification,Diamniadio,Senegal
2024-06-06,Algeria,Guinea,1.0,2.0,False,FIFA World Cup qualification,Algiers,Algeria
2024-06-06,Mali,Ghana,1.0,2.0,False,FIFA World Cup qualification,Bamako,Mali
2024-06-06,Afghanistan,Qatar,0.0,0.0,True,FIFA World Cup qualification,Al Hofuf,Saudi Arabia
2024-06-06,Myanmar,Japan,0.0,5.0,False,FIFA World Cup qualification,Yangon,Myanmar
2024-06-06,Singapore,Korea Republic,0.0,7.0,False,FIFA World Cup qualification,Kallang,Singapore
2024-06-06,Uzbekistan,Turkmenistan,3.0,1.0,False,FIFA World Cup qualification,Tashkent,Uzbekistan
2024-06-06,Hong Kong,Iran,2.0,4.0,False,FIFA World Cup qualification,Hong Kong,Hong Kong
2024-06-06,Indonesia,Iraq,0.0,2.0,False,FIFA World Cup qualification,Jakarta,Indonesia
2024-06-06,Jordan,Tajikistan,3.0,0.0,False,FIFA World Cup qualification,Amman,Jordan
2024-06-06,Pakistan,Saudi Arabia,0.0,3.0,False,FIFA World Cup qualification,Islamabad,Pakistan
2024-06-06,Bangladesh,Australia,0.0,2.0,False,FIFA World Cup qualification,Dhaka,Bangladesh
2024-06-06,Haiti,Saint Lucia,2.0,1.0,True,FIFA World Cup qualification,Bridgetown,Barbados
2024-06-06,Panama,Guyana,2.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2024-06-07,Czechia,Malta,7.0,1.0,True,Friendly,Grödig,Austria
2024-06-07,England,Iceland,0.0,1.0,False,Friendly,London,England
2024-06-07,Germany,Greece,2.0,1.0,False,Friendly,Mönchengladbach,Germany
2024-06-07,Peru,Paraguay,0.0,0.0,False,Friendly,Lima,Peru
2024-06-07,Scotland,Finland,2.0,2.0,False,Friendly,Glasgow,Scotland
2024-06-07,Nigeria,South Africa,1.0,1.0,False,FIFA World Cup qualification,Uyo,Nigeria
2024-06-07,Morocco,Zambia,2.0,1.0,False,FIFA World Cup qualification,Agadir,Morocco
2024-06-07,Côte d'Ivoire,Gabon,1.0,0.0,False,FIFA World Cup qualification,Korhogo,Ivory Coast
2024-06-08,Belgium,Luxembourg,3.0,0.0,False,Friendly,Brussels,Belgium
2024-06-08,Denmark,Norway,3.0,1.0,False,Friendly,Brondbyvester,Denmark
2024-06-08,Mexico,Brazil,2.0,3.0,True,Friendly,College Station,United States
2024-06-08,Portugal,Croatia,1.0,2.0,False,Friendly,Oeiras,Portugal
2024-06-08,Spain,Northern Ireland,5.0,1.0,False,Friendly,Mallorca,Spain
2024-06-08,Sweden,Serbia,0.0,3.0,False,Friendly,Stockholm,Sweden
2024-06-08,Switzerland,Austria,1.0,1.0,False,Friendly,St. Gallen,Switzerland
2024-06-08,United States,Colombia,1.0,5.0,False,Friendly,Landover,United States
2024-06-08,Cameroon,Cabo Verde,4.0,1.0,False,FIFA World Cup qualification,Yaoundé,Cameroon
2024-06-08,Aruba,Curaçao,0.0,2.0,False,FIFA World Cup qualification,Oranjestad,Aruba
2024-06-09,Argentina,Ecuador,1.0,0.0,True,Friendly,Chicago,United States
2024-06-09,France,Canada,0.0,0.0,False,Friendly,Bordeaux,France
2024-06-09,Italy,Bosnia and Herzegovina,1.0,0.0,False,Friendly,Empoli,Italy
2024-06-09,Mauritania,Senegal,0.0,1.0,False,FIFA World Cup qualification,Nouakchott,Mauritania
2024-06-09,Congo DR,Togo,1.0,0.0,False,FIFA World Cup qualification,Kinshasa,DR Congo
2024-06-09,Namibia,Tunisia,0.0,0.0,True,FIFA World Cup qualification,Johannesburg,South Africa
2024-06-09,Barbados,Haiti,1.0,3.0,False,FIFA World Cup qualification,Bridgetown,Barbados
2024-06-09,Montserrat,Panama,1.0,3.0,True,FIFA World Cup qualification,Managua,Nicaragua
2024-06-10,Czechia,North Macedonia,2.0,1.0,False,Friendly,Hradec Králové,Czech Republic
2024-06-10,Netherlands,Iceland,4.0,0.0,False,Friendly,Rotterdam,Netherlands
2024-06-10,Poland,Türkiye,2.0,1.0,False,Friendly,Warsaw,Poland
2024-06-10,Guinea-Bissau,Egypt,1.0,1.0,False,FIFA World Cup qualification,Bissau,Guinea-Bissau
2024-06-10,Uganda,Algeria,1.0,2.0,False,FIFA World Cup qualification,Kira,Uganda
2024-06-10,Ghana,Central African Republic,4.0,3.0,False,FIFA World Cup qualification,Kumasi,Ghana
2024-06-11,Chile,Paraguay,3.0,0.0,False,Friendly,Santiago,Chile
2024-06-11,Portugal,Ireland,3.0,0.0,False,Friendly,Aveiro,Portugal
2024-06-11,South Africa,Zimbabwe,3.0,1.0,False,FIFA World Cup qualification,Bloemfontein,South Africa
2024-06-11,Cabo Verde,Libya,1.0,0.0,False,FIFA World Cup qualification,Praia,Cape Verde
2024-06-11,Morocco,Congo,6.0,0.0,False,FIFA World Cup qualification,Agadir,Morocco
2024-06-11,Kenya,Côte d'Ivoire,0.0,0.0,True,FIFA World Cup qualification,Lilongwe,Malawi
2024-06-11,Qatar,India,2.0,1.0,False,FIFA World Cup qualification,Al Rayyan,Qatar
2024-06-11,Japan,Syria,5.0,0.0,False,FIFA World Cup qualification,Hiroshima,Japan
2024-06-11,Korea Republic,China PR,1.0,0.0,False,FIFA World Cup qualification,Seoul,South Korea
2024-06-11,Iran,Uzbekistan,0.0,0.0,False,FIFA World Cup qualification,Tehran,Iran
2024-06-11,Iraq,Vietnam,3.0,1.0,False,FIFA World Cup qualification,Basra,Iraq
2024-06-11,Saudi Arabia,Jordan,1.0,2.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2024-06-11,Australia,Palestine,5.0,0.0,False,FIFA World Cup qualification,Perth,Australia
2024-06-12,Ecuador,Bolivia,3.0,1.0,True,Friendly,Chester,United States
2024-06-12,United States,Brazil,1.0,1.0,False,Friendly,Orlando,United States
2024-06-14,Germany,Scotland,5.0,1.0,False,UEFA Euro,Munich,Germany
2024-06-14,Argentina,Guatemala,4.0,1.0,True,Friendly,Landover,United States
2024-06-15,Hungary,Switzerland,1.0,3.0,True,UEFA Euro,Cologne,Germany
2024-06-15,Spain,Croatia,3.0,0.0,True,UEFA Euro,Berlin,Germany
2024-06-15,Colombia,Bolivia,3.0,0.0,True,Friendly,Denver,United States
2024-06-16,Ecuador,Honduras,2.0,1.0,True,Friendly,Hartford,United States
2024-06-16,Serbia,England,0.0,1.0,True,UEFA Euro,Gelsenkirchen,Germany
2024-06-16,Poland,Netherlands,1.0,2.0,True,UEFA Euro,Hamburg,Germany
2024-06-16,Panama,Paraguay,0.0,1.0,False,Friendly,Panama City,Panama
2024-06-17,Austria,France,0.0,1.0,True,UEFA Euro,Düsseldorf,Germany
2024-06-17,Belgium,Slovakia,0.0,1.0,True,UEFA Euro,Frankfurt,Germany
2024-06-18,Türkiye,Georgia,3.0,1.0,True,UEFA Euro,Dortmund,Germany
2024-06-18,Portugal,Czechia,2.0,1.0,True,UEFA Euro,Leipzig,Germany
2024-06-18,New Zealand,Solomon Islands,3.0,0.0,True,Oceania Nations Cup,Port Vila,Vanuatu
2024-06-19,Germany,Hungary,2.0,0.0,False,UEFA Euro,Stuttgart,Germany
2024-06-19,Scotland,Switzerland,1.0,1.0,True,UEFA Euro,Cologne,Germany
2024-06-19,Croatia,Albania,2.0,2.0,True,UEFA Euro,Hamburg,Germany
2024-06-20,Spain,Italy,1.0,0.0,True,UEFA Euro,Gelsenkirchen,Germany
2024-06-20,Denmark,England,1.0,1.0,True,UEFA Euro,Frankfurt,Germany
2024-06-20,Argentina,Canada,2.0,0.0,True,Copa América,Atlanta,United States
2024-06-21,Poland,Austria,1.0,3.0,True,UEFA Euro,Berlin,Germany
2024-06-21,Netherlands,France,0.0,0.0,True,UEFA Euro,Leipzig,Germany
2024-06-21,Vanuatu,New Zealand,0.0,4.0,False,Oceania Nations Cup,Port Vila,Vanuatu
2024-06-22,Belgium,Romania,2.0,0.0,True,UEFA Euro,Cologne,Germany
2024-06-22,Georgia,Czechia,1.0,1.0,True,UEFA Euro,Hamburg,Germany
2024-06-22,Türkiye,Portugal,0.0,3.0,True,UEFA Euro,Dortmund,Germany
2024-06-22,Ecuador,Venezuela,1.0,2.0,True,Copa América,Santa Clara,United States
2024-06-22,Mexico,Jamaica,1.0,0.0,True,Copa América,Houston,United States
2024-06-23,Germany,Switzerland,1.0,1.0,False,UEFA Euro,Frankfurt,Germany
2024-06-23,Scotland,Hungary,0.0,1.0,True,UEFA Euro,Stuttgart,Germany
2024-06-23,United States,Bolivia,2.0,0.0,False,Copa América,Arlington,United States
2024-06-23,Uruguay,Panama,3.0,1.0,True,Copa América,Miami Gardens,United States
2024-06-24,Albania,Spain,0.0,1.0,True,UEFA Euro,Düsseldorf,Germany
2024-06-24,Croatia,Italy,1.0,1.0,True,UEFA Euro,Leipzig,Germany
2024-06-24,Colombia,Paraguay,2.0,1.0,True,Copa América,Houston,United States
